service,base_prefix,method,route
Task_API,,POST,/TaskSuite/GetCurrentTaskList
Task_API,,POST,/TaskSuite/GetGentaskList
Task_API,,POST,/TaskSuite/GetPendingTaskList
Task_API,,POST,/TaskSuite/MacSecondApproval/Update
Task_API,,POST,/TaskSuite/MacSecondApproval/list
Task_API,,POST,/TaskSuite/PendingTaskCount
Task_API,,POST,/TaskSuite/RefreshCount
Task_API,,GET,/TaskSuite/Tasksuit/enumList
Task_API,,PUT,/TaskSuite/UpdateTaskListStatus
Personnel_API,,GET,/General/Departments
Personnel_API,,GET,/General/GetCostCenter
Personnel_API,,GET,/General/Specialties
Personnel_API,,POST,/Providers/Availability/Check
Personnel_API,,GET,/Providers/ByUser/{p}
Personnel_API,,POST,/Providers/EMRProviderList
Personnel_API,,GET,/Providers/FoProviders?userId={p}&hospitalId={p}
Personnel_API,,POST,/Providers/ProviderSpecialities
Personnel_API,,GET,/Resources/InchargeProvider
Security_Suite_API,/security-api/api/v1,GET,/Authentication/Check/Session?SessionId={p}
Security_Suite_API,/security-api/api/v1,GET,/Authentication/Sites/ByUser?userId={p}
Security_Suite_API,/security-api/api/v1,POST,/Authentication/VerifyPassword
Security_Suite_API,/security-api/api/v1,GET,/Menu/List/{p}/{p}
Security_Suite_API,/security-api/api/v1,POST,/User/GetModulePrivilegeSites
Security_Suite_API,/security-api/api/v1,POST,/User/Preference
Security_Suite_API,/security-api/api/v1,GET,/User/Preference/{p}
Finance_API,,GET,/CardCommissionSetting/CardSettingInitialData?HospitalId={p}
Finance_API,,GET,/CardCommissionSetting/GetCardCommissionSetting
Finance_API,,GET,/CardDiscount/GetCardDiscountSetting
Finance_API,,POST,/ShiftOpen/InsertShiftOpenDetails
Finance_API,,POST,/ShiftOpen/ShiftOpen
Finance_API,,POST,/ShiftOpen/ShiftOpenStatus
Investigation_API,/investigation-api/api/v1,POST,/InvestigationCommon/UserPrivilegedCategory
Investigation_API,/investigation-api/api/v1,POST,/ResultEntry/GetTemplateMasterData
Investigation_API,/investigation-api/api/v1,POST,/ResultEntry/GetTemplateTestResultDetails
Investigation_API,/investigation-api/api/v1,POST,/SampleAcceptance/SampleRejectionReason
QMatics_Common_API,,GET,/api/v1/QMatics/Area/Modules/{p}/{p}
QMatics_Common_API,,POST,/api/v1/QMatics/Notify/PrintToken
QMatics_Common_API,,GET,/api/v1/QMatics/User/TokenCount/{p}/{p}
RCM_PrinterSuite_API,,POST,/InvoicePrint/MassPrint
RCM_PrinterSuite_API,,POST,/InvoicePrint/MassPrintFileAttachment
RCM_PrinterSuite_API,,POST,/InvoicePrint/VisitWisePrint
Appointment_API,,POST,/Provider/Slots/Provider
PharmacyPanel_API,,POST,/PharmacyPanel/BillingId/List
